,choice,success,time,id
499,1,True,499,5
0,1,True,0,6
1,1,False,1,6
2,0,True,2,6
3,0,False,3,6
4,0,True,4,6
5,0,True,5,6
6,0,True,6,6
7,0,True,7,6
8,0,False,8,6
9,1,True,9,6
10,0,True,10,6
11,1,True,11,6
12,1,True,12,6
13,0,True,13,6
14,0,False,14,6
15,1,True,15,6
16,0,True,16,6
17,1,True,17,6
18,1,True,18,6
19,1,True,19,6
20,1,True,20,6
21,1,True,21,6
22,1,True,22,6
23,1,False,23,6
24,1,True,24,6
25,1,True,25,6
26,1,True,26,6
27,1,True,27,6
28,1,True,28,6
29,1,True,29,6
30,1,True,30,6
31,1,False,31,6
32,1,True,32,6
33,1,True,33,6
34,1,True,34,6
35,1,True,35,6
36,0,False,36,6
37,1,True,37,6
38,1,True,38,6
39,1,True,39,6
40,1,False,40,6
41,1,False,41,6
42,1,True,42,6
43,1,True,43,6
44,1,True,44,6
45,1,True,45,6
46,1,True,46,6
47,0,False,47,6
48,1,True,48,6
49,1,True,49,6
50,1,True,50,6
51,1,True,51,6
52,1,True,52,6
53,1,True,53,6
54,1,False,54,6
55,1,True,55,6
56,1,True,56,6
57,1,True,57,6
58,1,True,58,6
59,0,True,59,6
60,1,False,60,6
61,0,True,61,6
62,1,True,62,6
63,0,True,63,6
64,0,False,64,6
65,1,True,65,6
66,1,False,66,6
67,1,True,67,6
68,1,True,68,6
69,1,True,69,6
70,1,True,70,6
71,1,True,71,6
72,1,True,72,6
73,1,True,73,6
74,1,True,74,6
75,0,True,75,6
76,1,False,76,6
77,1,False,77,6
78,1,True,78,6
79,0,False,79,6
80,1,False,80,6
81,1,False,81,6
82,0,False,82,6
83,0,True,83,6
84,1,True,84,6
85,0,False,85,6
86,1,False,86,6
87,0,True,87,6
88,0,True,88,6
89,0,False,89,6
90,1,True,90,6
91,0,False,91,6
92,1,True,92,6
93,0,False,93,6
94,1,False,94,6
95,1,True,95,6
96,1,False,96,6
97,1,True,97,6
98,0,True,98,6
99,1,True,99,6
100,1,True,100,6
101,1,True,101,6
102,1,True,102,6
103,1,True,103,6
104,1,False,104,6
105,1,True,105,6
106,1,False,106,6
107,0,True,107,6
108,0,False,108,6
109,1,True,109,6
110,1,True,110,6
111,1,True,111,6
112,1,True,112,6
113,1,True,113,6
114,1,True,114,6
115,1,True,115,6
116,1,True,116,6
117,1,True,117,6
118,1,True,118,6
119,1,True,119,6
120,1,True,120,6
121,1,True,121,6
122,1,False,122,6
123,1,True,123,6
124,1,False,124,6
125,0,False,125,6
126,1,True,126,6
127,1,True,127,6
128,1,True,128,6
129,1,True,129,6
130,1,True,130,6
131,1,True,131,6
132,1,True,132,6
133,1,False,133,6
134,1,True,134,6
135,1,True,135,6
136,1,True,136,6
137,1,True,137,6
138,1,True,138,6
139,1,True,139,6
140,1,False,140,6
141,1,True,141,6
142,1,True,142,6
143,1,True,143,6
144,1,True,144,6
145,1,True,145,6
146,1,False,146,6
147,1,True,147,6
148,1,True,148,6
149,1,True,149,6
150,1,False,150,6
151,1,True,151,6
152,1,False,152,6
153,1,True,153,6
154,1,True,154,6
155,1,True,155,6
156,1,True,156,6
157,1,True,157,6
158,1,True,158,6
159,1,True,159,6
160,1,True,160,6
161,1,True,161,6
162,1,True,162,6
163,1,True,163,6
164,1,True,164,6
165,1,False,165,6
166,1,True,166,6
167,1,True,167,6
168,1,True,168,6
169,1,True,169,6
170,1,False,170,6
171,1,True,171,6
172,1,True,172,6
173,1,True,173,6
174,1,True,174,6
175,1,True,175,6
176,1,False,176,6
177,1,True,177,6
178,1,False,178,6
179,1,True,179,6
180,1,True,180,6
181,1,False,181,6
182,1,True,182,6
183,1,False,183,6
184,1,True,184,6
185,1,True,185,6
186,1,False,186,6
187,1,True,187,6
188,1,False,188,6
189,1,True,189,6
190,1,False,190,6
191,0,False,191,6
192,1,False,192,6
193,1,True,193,6
194,0,True,194,6
195,1,True,195,6
196,1,True,196,6
197,1,True,197,6
198,1,True,198,6
199,1,True,199,6
200,1,True,200,6
201,1,False,201,6
202,1,False,202,6
203,0,True,203,6
204,1,True,204,6
205,1,True,205,6
206,1,True,206,6
207,1,True,207,6
208,1,True,208,6
209,1,True,209,6
210,1,True,210,6
211,1,False,211,6
212,0,False,212,6
213,1,True,213,6
214,1,False,214,6
215,1,True,215,6
216,1,True,216,6
217,1,True,217,6
218,1,True,218,6
219,1,True,219,6
220,1,False,220,6
221,1,True,221,6
222,1,True,222,6
223,1,False,223,6
224,1,True,224,6
225,1,True,225,6
226,1,True,226,6
227,1,True,227,6
228,1,True,228,6
229,1,True,229,6
230,1,True,230,6
231,1,True,231,6
232,1,True,232,6
233,1,True,233,6
234,1,True,234,6
235,1,True,235,6
236,1,True,236,6
237,1,True,237,6
238,1,True,238,6
239,1,False,239,6
240,1,True,240,6
241,1,True,241,6
242,1,True,242,6
243,1,True,243,6
244,1,False,244,6
245,1,True,245,6
246,1,True,246,6
247,1,False,247,6
248,1,True,248,6
249,1,True,249,6
250,1,True,250,6
251,1,True,251,6
252,1,True,252,6
253,1,True,253,6
254,1,False,254,6
255,1,False,255,6
256,0,True,256,6
257,1,True,257,6
258,1,False,258,6
259,0,True,259,6
260,0,False,260,6
261,0,True,261,6
262,1,True,262,6
263,0,False,263,6
264,1,True,264,6
265,1,True,265,6
266,1,True,266,6
267,1,True,267,6
268,1,True,268,6
269,1,True,269,6
270,1,True,270,6
271,1,False,271,6
272,1,True,272,6
273,1,True,273,6
274,1,True,274,6
275,1,True,275,6
276,1,True,276,6
277,1,True,277,6
278,1,False,278,6
279,0,False,279,6
280,1,True,280,6
281,1,False,281,6
282,1,True,282,6
283,1,True,283,6
284,1,True,284,6
285,1,False,285,6
286,1,True,286,6
287,1,True,287,6
288,1,True,288,6
289,1,True,289,6
290,1,True,290,6
291,1,True,291,6
292,1,False,292,6
293,1,True,293,6
294,1,False,294,6
295,1,True,295,6
296,1,True,296,6
297,1,False,297,6
298,0,True,298,6
299,1,True,299,6
300,1,True,300,6
301,1,False,301,6
302,1,False,302,6
303,1,False,303,6
304,1,True,304,6
305,0,True,305,6
306,0,True,306,6
307,0,True,307,6
308,0,True,308,6
309,0,True,309,6
310,0,False,310,6
311,0,False,311,6
312,1,False,312,6
313,1,True,313,6
314,0,False,314,6
315,1,True,315,6
316,0,False,316,6
317,1,True,317,6
318,1,True,318,6
319,1,True,319,6
320,1,True,320,6
321,0,True,321,6
322,1,True,322,6
323,1,False,323,6
324,1,True,324,6
325,0,True,325,6
326,1,True,326,6
327,1,True,327,6
328,1,False,328,6
329,1,True,329,6
330,1,True,330,6
331,1,True,331,6
332,1,True,332,6
333,1,True,333,6
334,1,True,334,6
335,1,False,335,6
336,0,False,336,6
337,1,False,337,6
338,0,True,338,6
339,1,True,339,6
340,1,True,340,6
341,1,False,341,6
342,1,True,342,6
343,1,True,343,6
344,1,True,344,6
345,1,True,345,6
346,1,True,346,6
347,1,True,347,6
348,1,False,348,6
349,1,True,349,6
350,1,True,350,6
351,1,True,351,6
352,1,True,352,6
353,1,True,353,6
354,1,True,354,6
355,1,True,355,6
356,1,True,356,6
357,1,True,357,6
358,1,False,358,6
359,1,True,359,6
360,1,True,360,6
361,1,True,361,6
362,1,True,362,6
363,1,True,363,6
364,1,True,364,6
365,1,True,365,6
366,1,True,366,6
367,1,False,367,6
368,1,True,368,6
369,1,True,369,6
370,1,False,370,6
371,1,True,371,6
372,1,False,372,6
373,1,True,373,6
374,1,True,374,6
375,1,True,375,6
376,1,True,376,6
377,1,True,377,6
378,1,False,378,6
379,1,True,379,6
380,0,True,380,6
381,1,True,381,6
382,1,True,382,6
383,1,True,383,6
384,1,True,384,6
385,1,True,385,6
386,1,True,386,6
387,1,False,387,6
388,1,True,388,6
389,1,True,389,6
390,1,True,390,6
391,1,True,391,6
392,1,True,392,6
393,1,True,393,6
394,1,True,394,6
395,1,False,395,6
396,1,True,396,6
397,1,True,397,6
398,1,True,398,6
399,0,False,399,6
400,1,False,400,6
401,0,True,401,6
402,0,False,402,6
403,1,True,403,6
404,1,False,404,6
405,1,True,405,6
406,1,False,406,6
407,1,True,407,6
408,1,True,408,6
409,1,True,409,6
410,1,True,410,6
411,1,False,411,6
412,1,False,412,6
413,1,False,413,6
414,1,True,414,6
415,1,True,415,6
416,1,True,416,6
417,1,True,417,6
418,1,True,418,6
419,1,True,419,6
420,1,True,420,6
421,1,True,421,6
422,1,False,422,6
423,1,True,423,6
424,1,True,424,6
425,1,True,425,6
426,0,False,426,6
427,1,True,427,6
428,1,True,428,6
429,1,True,429,6
430,1,False,430,6
431,1,False,431,6
432,1,True,432,6
433,1,False,433,6
434,1,True,434,6
435,1,True,435,6
436,1,False,436,6
437,1,True,437,6
438,1,True,438,6
439,1,True,439,6
440,1,True,440,6
441,1,False,441,6
442,1,True,442,6
443,1,False,443,6
444,1,False,444,6
445,1,False,445,6
446,0,True,446,6
447,1,False,447,6
448,0,False,448,6
449,0,False,449,6
450,1,True,450,6
451,0,False,451,6
452,1,True,452,6
453,1,True,453,6
454,1,True,454,6
455,1,True,455,6
456,1,False,456,6
457,0,True,457,6
458,1,False,458,6
459,1,True,459,6
460,1,True,460,6
461,1,True,461,6
462,1,True,462,6
463,1,False,463,6
464,1,True,464,6
465,1,True,465,6
466,0,False,466,6
467,1,True,467,6
468,1,True,468,6
469,1,True,469,6
470,1,True,470,6
471,1,True,471,6
472,1,True,472,6
473,1,True,473,6
474,1,True,474,6
475,1,True,475,6
476,1,True,476,6
477,1,True,477,6
478,1,True,478,6
479,1,True,479,6
480,1,True,480,6
481,1,False,481,6
482,1,True,482,6
483,1,False,483,6
484,1,True,484,6
485,1,True,485,6
486,1,True,486,6
487,1,False,487,6
488,1,True,488,6
489,1,True,489,6
490,1,True,490,6
491,1,False,491,6
492,1,True,492,6
493,1,True,493,6
494,1,True,494,6
495,1,True,495,6
496,1,False,496,6
497,1,False,497,6
498,1,True,498,6
499,1,False,499,6
0,0,True,0,7
1,0,True,1,7
2,1,True,2,7
3,0,False,3,7
4,0,False,4,7
5,1,True,5,7
6,1,False,6,7
7,0,True,7,7
8,0,False,8,7
9,1,False,9,7
10,1,True,10,7
11,0,True,11,7
12,1,False,12,7
13,0,True,13,7
14,1,True,14,7
15,0,False,15,7
16,0,False,16,7
17,0,True,17,7
18,1,True,18,7
19,1,True,19,7
20,1,True,20,7
21,1,True,21,7
22,1,True,22,7
23,1,True,23,7
24,1,True,24,7
25,1,True,25,7
26,1,True,26,7
27,1,False,27,7
28,0,True,28,7
29,1,True,29,7
30,1,True,30,7
31,0,False,31,7
32,1,False,32,7
33,1,True,33,7
34,1,True,34,7
35,1,False,35,7
36,1,True,36,7
37,1,True,37,7
38,1,True,38,7
39,1,True,39,7
40,1,True,40,7
41,1,True,41,7
42,1,True,42,7
43,1,True,43,7
44,1,True,44,7
45,1,True,45,7
46,1,True,46,7
47,1,True,47,7
48,1,True,48,7
49,1,True,49,7
50,1,True,50,7
51,1,True,51,7
52,1,True,52,7
53,1,True,53,7
54,0,False,54,7
55,1,False,55,7
56,1,True,56,7
57,1,True,57,7
58,1,False,58,7
59,1,False,59,7
60,1,True,60,7
61,1,True,61,7
62,1,False,62,7
63,1,True,63,7
64,1,True,64,7
65,1,True,65,7
66,1,False,66,7
67,1,True,67,7
68,1,False,68,7
69,1,True,69,7
70,1,False,70,7
71,0,False,71,7
72,1,False,72,7
73,0,False,73,7
74,0,False,74,7
75,0,True,75,7
76,1,True,76,7
77,1,True,77,7
78,1,True,78,7
79,1,False,79,7
80,0,True,80,7
81,1,True,81,7
82,1,True,82,7
83,1,True,83,7
84,0,False,84,7
85,1,False,85,7
86,1,False,86,7
87,1,False,87,7
88,1,True,88,7
89,1,True,89,7
90,1,True,90,7
91,1,False,91,7
92,1,True,92,7
93,1,False,93,7
94,1,True,94,7
95,0,False,95,7
96,1,True,96,7
97,1,True,97,7
98,1,True,98,7
99,1,True,99,7
100,1,False,100,7
101,1,True,101,7
102,1,True,102,7
103,1,True,103,7
104,1,False,104,7
105,1,True,105,7
106,1,True,106,7
107,0,True,107,7
108,1,True,108,7
109,1,False,109,7
110,1,False,110,7
111,1,False,111,7
112,1,True,112,7
113,1,False,113,7
114,1,True,114,7
115,1,False,115,7
116,1,False,116,7
117,1,True,117,7
118,1,True,118,7
119,1,True,119,7
120,1,True,120,7
121,1,True,121,7
122,1,True,122,7
123,1,True,123,7
124,1,True,124,7
125,1,False,125,7
126,1,True,126,7
127,0,True,127,7
128,1,True,128,7
129,1,True,129,7
130,1,False,130,7
131,0,True,131,7
132,1,True,132,7
133,1,True,133,7
134,1,True,134,7
135,1,False,135,7
136,1,True,136,7
137,1,False,137,7
138,1,True,138,7
139,1,True,139,7
140,1,True,140,7
141,1,False,141,7
142,1,True,142,7
143,1,True,143,7
144,0,False,144,7
145,1,False,145,7
146,0,False,146,7
147,1,False,147,7
148,1,False,148,7
149,1,True,149,7
150,1,True,150,7
151,0,True,151,7
152,0,False,152,7
153,1,True,153,7
154,1,True,154,7
155,1,True,155,7
156,1,True,156,7
157,1,False,157,7
158,1,True,158,7
159,1,True,159,7
160,1,True,160,7
161,1,True,161,7
162,1,True,162,7
163,1,False,163,7
164,1,True,164,7
165,1,True,165,7
166,0,True,166,7
167,0,True,167,7
168,0,True,168,7
169,1,True,169,7
170,1,True,170,7
171,1,True,171,7
172,1,True,172,7
173,1,False,173,7
174,1,True,174,7
175,1,False,175,7
176,1,True,176,7
177,1,False,177,7
178,1,False,178,7
179,1,True,179,7
180,0,True,180,7
181,1,True,181,7
182,1,True,182,7
183,1,False,183,7
184,1,True,184,7
185,1,True,185,7
186,1,False,186,7
187,1,True,187,7
188,1,True,188,7
189,0,True,189,7
190,1,True,190,7
191,1,True,191,7
192,1,True,192,7
193,1,True,193,7
194,1,True,194,7
195,1,True,195,7
196,1,True,196,7
197,1,True,197,7
198,1,False,198,7
199,1,True,199,7
200,1,True,200,7
201,1,True,201,7
202,1,False,202,7
203,1,True,203,7
204,1,True,204,7
205,1,True,205,7
206,1,True,206,7
207,1,False,207,7
208,1,True,208,7
209,1,False,209,7
210,1,True,210,7
211,1,True,211,7
212,1,True,212,7
213,0,True,213,7
214,1,True,214,7
215,1,True,215,7
216,1,True,216,7
217,1,True,217,7
218,1,False,218,7
219,1,True,219,7
220,1,True,220,7
221,1,True,221,7
222,1,True,222,7
223,0,False,223,7
224,1,True,224,7
225,1,True,225,7
226,1,False,226,7
227,1,True,227,7
228,1,True,228,7
229,1,True,229,7
230,1,True,230,7
231,1,True,231,7
232,1,False,232,7
233,1,True,233,7
234,0,False,234,7
235,0,False,235,7
236,1,True,236,7
237,1,False,237,7
238,1,False,238,7
239,0,False,239,7
240,1,True,240,7
241,1,True,241,7
242,1,True,242,7
243,1,True,243,7
244,1,True,244,7
245,1,True,245,7
246,1,False,246,7
247,1,True,247,7
248,1,True,248,7
249,1,True,249,7
250,1,True,250,7
251,1,True,251,7
252,0,True,252,7
253,1,True,253,7
254,1,True,254,7
255,1,True,255,7
256,1,True,256,7
257,1,True,257,7
258,1,True,258,7
259,1,False,259,7
260,1,True,260,7
261,0,True,261,7
262,1,True,262,7
263,1,True,263,7
264,1,True,264,7
265,1,False,265,7
266,1,True,266,7
267,1,False,267,7
268,1,True,268,7
269,1,True,269,7
270,1,True,270,7
271,1,False,271,7
272,1,True,272,7
273,1,False,273,7
274,1,False,274,7
275,0,False,275,7
276,1,True,276,7
277,1,True,277,7
278,1,True,278,7
279,0,False,279,7
280,1,True,280,7
281,1,True,281,7
282,1,True,282,7
283,1,False,283,7
284,1,False,284,7
285,1,False,285,7
286,1,True,286,7
287,1,True,287,7
288,1,True,288,7
289,1,True,289,7
290,1,True,290,7
291,1,True,291,7
292,1,True,292,7
293,1,True,293,7
294,1,True,294,7
295,1,True,295,7
296,1,True,296,7
297,1,True,297,7
298,1,False,298,7
299,1,True,299,7
300,1,False,300,7
301,1,True,301,7
302,1,False,302,7
303,0,True,303,7
304,1,True,304,7
305,1,True,305,7
306,0,True,306,7
307,1,True,307,7
308,0,True,308,7
309,0,True,309,7
310,1,True,310,7
311,1,False,311,7
312,1,True,312,7
313,1,False,313,7
314,1,True,314,7
315,0,True,315,7
316,1,True,316,7
317,1,True,317,7
318,0,False,318,7
319,1,False,319,7
320,1,False,320,7
321,0,True,321,7
322,1,True,322,7
323,0,True,323,7
324,1,True,324,7
325,1,True,325,7
326,0,True,326,7
327,1,False,327,7
328,1,False,328,7
329,0,True,329,7
330,0,True,330,7
331,0,False,331,7
332,0,False,332,7
333,1,False,333,7
334,0,True,334,7
335,1,False,335,7
336,0,False,336,7
337,0,False,337,7
338,0,True,338,7
339,0,False,339,7
340,0,False,340,7
341,1,True,341,7
342,1,True,342,7
343,0,False,343,7
344,1,True,344,7
345,0,True,345,7
346,1,True,346,7
347,1,True,347,7
348,1,True,348,7
349,1,True,349,7
350,0,True,350,7
351,1,True,351,7
352,1,True,352,7
353,1,False,353,7
354,1,False,354,7
355,1,True,355,7
356,0,True,356,7
357,1,True,357,7
358,1,False,358,7
359,1,True,359,7
360,0,True,360,7
361,0,True,361,7
362,1,False,362,7
363,0,True,363,7
364,1,False,364,7
365,0,True,365,7
366,0,True,366,7
367,0,False,367,7
368,0,True,368,7
369,1,True,369,7
370,1,True,370,7
371,1,True,371,7
372,1,True,372,7
373,0,False,373,7
374,1,True,374,7
375,0,True,375,7
376,0,False,376,7
377,1,True,377,7
378,0,False,378,7
379,1,True,379,7
380,1,True,380,7
381,1,True,381,7
382,1,True,382,7
383,1,True,383,7
384,1,True,384,7
385,1,True,385,7
386,1,True,386,7
387,1,True,387,7
388,1,True,388,7
389,1,True,389,7
390,1,True,390,7
391,1,True,391,7
392,1,True,392,7
393,1,True,393,7
394,1,False,394,7
395,1,True,395,7
396,1,False,396,7
397,1,True,397,7
398,1,True,398,7
399,1,True,399,7
400,1,False,400,7
401,1,True,401,7
402,1,False,402,7
403,1,True,403,7
404,1,False,404,7
405,0,True,405,7
406,1,True,406,7
407,1,False,407,7
408,1,True,408,7
409,1,True,409,7
410,1,True,410,7
411,0,True,411,7
412,0,False,412,7
413,1,True,413,7
414,1,True,414,7
415,1,True,415,7
416,0,True,416,7
417,1,False,417,7
418,1,True,418,7
419,1,True,419,7
420,1,True,420,7
421,1,False,421,7
422,1,True,422,7
423,1,False,423,7
424,0,False,424,7
425,1,True,425,7
426,1,True,426,7
427,1,True,427,7
428,1,True,428,7
429,1,True,429,7
430,1,True,430,7
431,1,True,431,7
432,1,False,432,7
433,1,True,433,7
434,1,True,434,7
435,1,True,435,7
436,1,True,436,7
437,1,True,437,7
438,1,True,438,7
439,1,True,439,7
440,1,False,440,7
441,1,True,441,7
442,1,True,442,7
443,1,False,443,7
444,1,True,444,7
445,0,False,445,7
446,1,True,446,7
447,1,True,447,7
448,1,True,448,7
449,1,True,449,7
450,1,False,450,7
451,1,True,451,7
452,1,True,452,7
453,1,True,453,7
454,1,True,454,7
455,1,True,455,7
456,1,True,456,7
457,1,True,457,7
458,1,True,458,7
459,1,True,459,7
460,1,True,460,7
461,1,True,461,7
462,1,True,462,7
463,1,True,463,7
464,1,True,464,7
465,1,True,465,7
466,1,True,466,7
467,1,False,467,7
468,1,True,468,7
469,1,False,469,7
470,1,True,470,7
471,1,True,471,7
472,1,True,472,7
473,1,True,473,7
474,1,True,474,7
475,1,True,475,7
476,1,True,476,7
477,1,True,477,7
478,1,True,478,7
479,1,False,479,7
480,1,True,480,7
481,1,True,481,7
482,1,True,482,7
483,1,True,483,7
484,1,False,484,7
485,1,True,485,7
486,1,False,486,7
487,1,False,487,7
488,0,True,488,7
489,1,True,489,7
490,1,True,490,7
491,1,True,491,7
492,0,True,492,7
493,1,False,493,7
494,1,True,494,7
495,1,True,495,7
496,1,False,496,7
497,1,False,497,7
498,1,True,498,7
499,1,False,499,7
0,1,True,0,8
1,1,True,1,8
2,0,False,2,8
3,1,True,3,8
4,1,True,4,8
5,1,True,5,8
6,1,True,6,8
7,1,True,7,8
8,1,True,8,8
9,1,False,9,8
10,1,True,10,8
11,1,True,11,8
12,1,False,12,8
13,1,True,13,8
14,1,True,14,8
15,0,False,15,8
16,1,True,16,8
17,1,True,17,8
18,1,True,18,8
19,1,True,19,8
20,1,True,20,8
21,1,False,21,8
22,1,True,22,8
23,1,True,23,8
24,1,True,24,8
25,1,True,25,8
26,1,False,26,8
27,1,False,27,8
28,1,True,28,8
29,1,True,29,8
30,1,True,30,8
31,1,True,31,8
32,0,False,32,8
33,1,True,33,8
34,1,True,34,8
35,1,True,35,8
36,1,True,36,8
37,1,True,37,8
38,1,True,38,8
39,1,True,39,8
40,1,False,40,8
41,1,True,41,8
42,1,True,42,8
43,1,True,43,8
44,1,True,44,8
45,1,True,45,8
46,1,True,46,8
47,1,True,47,8
48,1,True,48,8
49,1,True,49,8
50,1,True,50,8
51,1,False,51,8
52,1,True,52,8
53,1,True,53,8
54,1,True,54,8
55,1,True,55,8
56,1,False,56,8
57,1,True,57,8
58,1,True,58,8
59,1,True,59,8
60,1,True,60,8
61,1,False,61,8
62,1,True,62,8
63,1,False,63,8
64,1,True,64,8
65,1,True,65,8
66,1,True,66,8
67,1,False,67,8
68,1,False,68,8
69,1,True,69,8
70,1,True,70,8
71,1,True,71,8
72,1,True,72,8
73,1,True,73,8
74,1,True,74,8
75,1,True,75,8
76,0,False,76,8
77,1,True,77,8
78,1,True,78,8
79,1,True,79,8
80,1,True,80,8
81,1,False,81,8
82,1,False,82,8
83,1,True,83,8
84,1,True,84,8
85,1,True,85,8
86,1,True,86,8
87,1,True,87,8
88,1,False,88,8
89,1,True,89,8
90,1,True,90,8
91,1,True,91,8
92,1,False,92,8
93,1,False,93,8
94,1,True,94,8
95,1,True,95,8
96,1,True,96,8
97,1,True,97,8
98,1,True,98,8
99,1,False,99,8
100,1,True,100,8
101,1,False,101,8
102,1,False,102,8
103,1,False,103,8
104,1,True,104,8
105,1,True,105,8
106,1,True,106,8
107,1,True,107,8
108,1,True,108,8
109,1,True,109,8
110,1,True,110,8
111,1,True,111,8
112,1,True,112,8
113,1,False,113,8
114,1,True,114,8
115,1,True,115,8
116,1,True,116,8
117,1,True,117,8
118,1,True,118,8
119,1,True,119,8
120,1,True,120,8
121,1,False,121,8
122,1,True,122,8
123,1,False,123,8
124,1,True,124,8
125,1,True,125,8
126,1,True,126,8
127,1,True,127,8
128,1,False,128,8
129,1,True,129,8
130,1,True,130,8
131,1,True,131,8
132,1,True,132,8
133,1,True,133,8
134,1,True,134,8
135,1,True,135,8
136,1,False,136,8
137,1,False,137,8
138,1,True,138,8
139,1,False,139,8
140,1,True,140,8
141,1,True,141,8
142,1,False,142,8
143,1,False,143,8
144,1,True,144,8
145,1,False,145,8
146,1,True,146,8
147,1,True,147,8
148,1,False,148,8
149,1,False,149,8
150,1,True,150,8
151,0,False,151,8
152,1,False,152,8
153,1,True,153,8
154,1,True,154,8
155,1,True,155,8
156,1,True,156,8
157,1,True,157,8
158,1,False,158,8
159,1,False,159,8
160,1,True,160,8
161,1,True,161,8
162,1,True,162,8
163,1,True,163,8
164,1,True,164,8
165,1,True,165,8
166,1,True,166,8
167,1,False,167,8
168,1,True,168,8
169,1,True,169,8
170,1,False,170,8
171,1,True,171,8
172,1,False,172,8
173,1,True,173,8
174,1,True,174,8
175,1,True,175,8
176,1,True,176,8
177,1,True,177,8
178,1,True,178,8
179,1,True,179,8
180,1,True,180,8
181,1,True,181,8
182,1,True,182,8
183,1,False,183,8
184,1,False,184,8
185,1,True,185,8
186,0,False,186,8
187,1,False,187,8
188,1,False,188,8
189,1,True,189,8
190,1,True,190,8
191,1,True,191,8
192,1,False,192,8
193,1,True,193,8
194,1,True,194,8
195,1,True,195,8
196,1,True,196,8
197,1,True,197,8
198,1,True,198,8
199,1,False,199,8
200,1,True,200,8
201,1,False,201,8
202,1,True,202,8
203,1,True,203,8
204,1,False,204,8
205,1,True,205,8
206,1,True,206,8
207,1,False,207,8
208,1,False,208,8
209,1,False,209,8
210,1,True,210,8
211,1,False,211,8
212,1,True,212,8
213,1,True,213,8
214,1,True,214,8
215,1,False,215,8
216,1,True,216,8
217,1,True,217,8
218,1,True,218,8
219,1,True,219,8
220,1,True,220,8
221,1,False,221,8
222,1,True,222,8
223,1,False,223,8
224,1,True,224,8
225,1,True,225,8
226,1,True,226,8
227,1,False,227,8
228,1,True,228,8
229,1,True,229,8
230,1,True,230,8
231,1,True,231,8
232,1,True,232,8
233,1,False,233,8
234,0,True,234,8
235,1,True,235,8
236,1,True,236,8
237,1,True,237,8
238,1,True,238,8
239,1,True,239,8
240,1,True,240,8
241,1,True,241,8
242,1,True,242,8
243,1,True,243,8
244,1,True,244,8
245,1,True,245,8
246,1,False,246,8
247,1,True,247,8
248,1,True,248,8
249,1,True,249,8
250,1,True,250,8
251,1,True,251,8
252,1,False,252,8
253,1,True,253,8
254,1,False,254,8
255,1,True,255,8
256,1,False,256,8
257,1,True,257,8
258,1,True,258,8
259,1,True,259,8
260,1,True,260,8
261,1,True,261,8
262,1,True,262,8
263,1,False,263,8
264,1,True,264,8
265,1,True,265,8
266,1,False,266,8
267,1,True,267,8
268,0,False,268,8
269,1,True,269,8
270,1,False,270,8
271,1,True,271,8
272,1,True,272,8
273,1,True,273,8
274,1,True,274,8
275,1,True,275,8
276,1,True,276,8
277,1,True,277,8
278,1,True,278,8
279,1,True,279,8
280,1,True,280,8
281,1,True,281,8
282,1,False,282,8
283,1,True,283,8
284,1,True,284,8
285,1,True,285,8
286,1,True,286,8
287,1,True,287,8
288,1,True,288,8
289,1,True,289,8
290,1,True,290,8
291,1,True,291,8
292,1,True,292,8
293,1,True,293,8
294,1,True,294,8
295,1,True,295,8
296,1,True,296,8
297,1,True,297,8
298,1,True,298,8
299,1,True,299,8
300,1,False,300,8
301,1,True,301,8
302,1,True,302,8
303,1,True,303,8
304,1,True,304,8
305,1,True,305,8
306,1,True,306,8
307,1,False,307,8
308,1,True,308,8
309,1,True,309,8
310,1,True,310,8
311,1,True,311,8
312,1,True,312,8
313,1,True,313,8
314,1,True,314,8
315,1,True,315,8
316,1,True,316,8
317,1,True,317,8
318,1,True,318,8
319,1,False,319,8
320,1,True,320,8
321,1,True,321,8
322,1,True,322,8
323,1,True,323,8
324,1,True,324,8
325,1,False,325,8
326,1,True,326,8
327,1,True,327,8
328,1,True,328,8
329,1,True,329,8
330,1,True,330,8
331,1,True,331,8
332,1,True,332,8
333,1,True,333,8
334,1,True,334,8
335,1,True,335,8
336,1,True,336,8
337,1,True,337,8
338,1,True,338,8
339,1,True,339,8
340,1,True,340,8
341,1,True,341,8
342,1,True,342,8
343,1,True,343,8
344,1,True,344,8
345,1,True,345,8
346,1,True,346,8
347,1,True,347,8
348,1,True,348,8
349,1,True,349,8
350,1,False,350,8
351,1,True,351,8
352,1,True,352,8
353,1,False,353,8
354,1,True,354,8
355,1,True,355,8
356,1,False,356,8
357,1,True,357,8
358,1,True,358,8
359,1,True,359,8
360,1,True,360,8
361,1,True,361,8
362,1,True,362,8
363,1,True,363,8
364,1,False,364,8
365,1,True,365,8
366,1,False,366,8
367,1,False,367,8
368,1,True,368,8
369,1,True,369,8
370,1,True,370,8
371,1,True,371,8
372,1,True,372,8
373,1,True,373,8
374,1,False,374,8
375,1,True,375,8
376,1,True,376,8
377,1,True,377,8
378,1,True,378,8
379,1,False,379,8
380,1,False,380,8
381,1,False,381,8
382,1,True,382,8
383,1,True,383,8
384,1,False,384,8
385,1,True,385,8
386,1,True,386,8
387,1,True,387,8
388,1,True,388,8
389,1,True,389,8
390,1,True,390,8
391,1,True,391,8
392,1,True,392,8
393,1,False,393,8
394,1,True,394,8
395,1,True,395,8
396,1,True,396,8
397,1,True,397,8
